Name,relation,type
56式40毫米火箭筒,InstanceOf,火箭筒
70式62毫米反坦克火箭,InstanceOf,火箭筒
PF89式80毫米反坦克火箭,InstanceOf,火箭筒
PF97式93毫米云爆火箭,InstanceOf,火箭筒
苏联RPG-29式105毫米火箭筒,InstanceOf,火箭筒
“丘辟特”ACL-300式70毫米火箭筒,InstanceOf,火箭筒
苏联RPG-18式64毫米火箭筒,InstanceOf,火箭筒
美国“巴祖卡”火箭筒,InstanceOf,火箭筒
南斯拉夫M79式90毫米火箭筒,InstanceOf,火箭筒
苏联RPO-A式93毫米火箭筒,InstanceOf,火箭筒
FT5式92毫米火箭筒,InstanceOf,火箭筒
C-90-C式90毫米火箭筒,InstanceOf,火箭筒
苏联RPG-2式40毫米火箭筒,InstanceOf,火箭筒
“黄蜂”58式70毫米火箭筒,InstanceOf,火箭筒
苏联RPG-26式72.5毫米火箭筒,InstanceOf,火箭筒
南斯拉夫M57式44毫米火箭筒,InstanceOf,火箭筒
B-300式82毫米火箭筒,InstanceOf,火箭筒
“卡尔•古斯塔夫”M2式84毫米火箭筒,InstanceOf,火箭筒
“弗格里”80毫米火箭筒,InstanceOf,火箭筒
“卡尔•古斯塔夫”M3式84毫米火箭筒,InstanceOf,火箭筒
南斯拉夫RBR-M80式64毫米火箭筒,InstanceOf,火箭筒
“劳”80式94毫米火箭筒,InstanceOf,火箭筒
40毫米3管火箭筒,InstanceOf,火箭筒
“长矛”44毫米火箭筒,InstanceOf,火箭筒
M202式66毫米4管火箭筒,InstanceOf,火箭筒
“前哨”81毫米火箭筒,InstanceOf,火箭筒
“拳头弹”火箭筒,InstanceOf,火箭筒
“铁拳”3式60毫米火箭筒,InstanceOf,火箭筒
捷克RPG-75式68毫米火箭筒 ,InstanceOf,火箭筒
比利时RL-83式83毫米火箭筒 ,InstanceOf,火箭筒
M72式66毫米火箭筒 ,InstanceOf,火箭筒
法国LRAC式89毫米火箭筒,InstanceOf,火箭筒
M20式88.9毫米火箭筒,InstanceOf,火箭筒
法国“阿帕杰克斯”112毫米智能火箭筒,InstanceOf,火箭筒
法国阿皮拉斯112mm火箭筒,InstanceOf,火箭筒
M65式88.9毫米火箭筒 ,InstanceOf,火箭筒
法国ACL-APX式80毫米火箭筒,InstanceOf,火箭筒
HK69A1式40毫米榴弹发射器,InstanceOf,榴弹发射器
40毫米齐射榴弹发射器,InstanceOf,榴弹发射器
AGL40 40毫米榴弹发射器,InstanceOf,榴弹发射器
M320榴弹发射器,InstanceOf,榴弹发射器
GP-15式40毫米榴弹发射器,InstanceOf,榴弹发射器
XM174式40毫米榴弹发射器,InstanceOf,榴弹发射器
M203式40毫米榴弹发射器,InstanceOf,榴弹发射器
QLZ87式35毫米自动榴弹发射器,InstanceOf,榴弹发射器
MM-1式37毫米榴弹发射器,InstanceOf,榴弹发射器
HK79式40毫米榴弹发射器,InstanceOf,榴弹发射器
Mk19-3式40毫米榴弹发射器,InstanceOf,榴弹发射器
AGS-17式30毫米榴弹发射器,InstanceOf,榴弹发射器
南非MGL40毫米榴弹发射器,InstanceOf,榴弹发射器
美国L6式40毫米榴弹发射器,InstanceOf,榴弹发射器
GLF-90 多联榴弹发射器 ,InstanceOf,榴弹发射器
美国M79式40毫米榴弹发射器,InstanceOf,榴弹发射器
英国“希尔顿” 多用途榴弹发射器,InstanceOf,榴弹发射器
无线电遥控起爆器,InstanceOf,附件
LASH头戴式耳机,InstanceOf,附件
LITE头戴式耳机,InstanceOf,附件
浸身服,InstanceOf,附件
PLCE背包,InstanceOf,附件
隐藏通信器,InstanceOf,附件
BCB极地手套,InstanceOf,附件
BCBG格斗手套,InstanceOf,附件
Diveguard MK2遇险救助系统,InstanceOf,附件
巡逻包,InstanceOf,附件
“幻影”系列发送器,InstanceOf,附件
NP宇航公司伞兵头盔,InstanceOf,附件
CQC公司90式迷彩步兵背包,InstanceOf,附件
PTAC安全终端抗震数据终端,InstanceOf,附件
A-Ⅲ型大空降背包,InstanceOf,附件
“精英”2000XC,InstanceOf,附件
Alinco DJ-X10扫描接收机,InstanceOf,附件
蛙鞋,InstanceOf,附件
低空降落伞组,InstanceOf,附件
腰带包,InstanceOf,附件
KY-189智能安全听筒,InstanceOf,附件
Irvin-GQ公司LLP MK 1低空降落伞,InstanceOf,附件
马钶丛林靴,InstanceOf,附件
BCB风镜,InstanceOf,附件
TP-1E/TP-2E防弹衣,InstanceOf,附件
葆旎（Bolle）护目镜,InstanceOf,附件
马钶特种部队战斗服,InstanceOf,附件
沙漠伪装外套和裤子,InstanceOf,附件
EPS-21护目镜,InstanceOf,附件
军用雨衣,InstanceOf,附件
KillFlash ,InstanceOf,附件
“狞獾”（PRM 4740A）跳频手持式收发机,InstanceOf,附件
“马刀”巡逻包,InstanceOf,附件
PTR349VHF/FM无线电台,InstanceOf,附件
带嵌入物冷湿环境手套（美国）,InstanceOf,附件
第二代拓展冷天气被服系统,InstanceOf,附件
比利时轻型通用夜间观察系统,InstanceOf,附件
GB2战斗突击靴,InstanceOf,附件
T系列装甲 ,InstanceOf,附件
突击队员防弹衣,InstanceOf,附件
飞标4,InstanceOf,附件
5850沙漠靴 ,InstanceOf,附件
Lucie夜视镜,InstanceOf,附件
4156沙漠靴,InstanceOf,附件
Irvin-GQ公司低空备用伞,InstanceOf,附件
4155丛林靴 ,InstanceOf,附件
BCB丛林靴 ,InstanceOf,附件
GB7轻型沙漠靴,InstanceOf,附件
Norge公司军用衬衫,InstanceOf,附件
AN/PVS-7D GenⅢ夜视镜,InstanceOf,附件
伞兵空投包,InstanceOf,附件
OGVN6夜视双目镜,InstanceOf,附件
泰利斯公司单目夜视镜,InstanceOf,附件
比利时光学与精密仪器公司全息夜视镜,InstanceOf,附件
Portaguard手持式微波雷达地面监视系统,InstanceOf,附件
空降攻击背包,InstanceOf,附件
比利时光学与精密仪器公司头戴式光学投射系统,InstanceOf,附件
“福克斯”AT,InstanceOf,附件
比利时光学与精密仪器公司红外线激光目标指示器,InstanceOf,附件
泰利斯公司“松鸦”夜视镜,InstanceOf,附件
水兵作战背心,InstanceOf,附件
DPM防风罩衣,InstanceOf,附件
阿克顿ECW衬里长筒靴(加拿大),InstanceOf,附件
突击队战术护目镜,InstanceOf,附件
“野马”游泳救护员水母衣,InstanceOf,附件
P1013外部露指手套,InstanceOf,附件
勃朗宁P302式防弹背心,InstanceOf,附件
Helimun直升机驾驶员的夜视系统,InstanceOf,附件
CL-89,InstanceOf,附件
ECW热靴,InstanceOf,附件
PSP M31突击背心(加拿大),InstanceOf,附件
DPM伞兵罩衣,InstanceOf,附件
特殊场合蛙人工具套件,InstanceOf,附件
MATIS MP手持式第三代热成像仪,InstanceOf,附件
UGO白天和夜间护目镜,InstanceOf,附件
RM520/540无线收发机,InstanceOf,附件
塔迪兰公司HF-2000 HF无线电系统,InstanceOf,附件
828式空降兵头盔,InstanceOf,附件
VIGY10海军监视系统,InstanceOf,附件
特种作战防水背包,InstanceOf,附件
马钶沙漠用靴,InstanceOf,附件
空降部队帆布背包,InstanceOf,附件
EL/S-e8811车载战术视频接受终端,InstanceOf,附件
军用袜,InstanceOf,附件
A-Ⅲ医疗背包,InstanceOf,附件
Secrette头戴式耳机,InstanceOf,附件
环境袜子系列,InstanceOf,附件
Cougarnet通信系统,InstanceOf,附件
"""美洲狮2000""安全无线电",InstanceOf,附件
伞兵转换套件,InstanceOf,附件
END200型战斗武装袋,InstanceOf,附件
镁框架雪鞋,InstanceOf,附件
施玛篇头饰,InstanceOf,附件
小艇内部通信系统,InstanceOf,附件
空降攻击背包,InstanceOf,附件
免遭窃听的小型手持式无线电,InstanceOf,附件
CT400突击通信系统,InstanceOf,附件
FBP手枪消音器,InstanceOf,附件
SOPS突击步枪消减器,InstanceOf,附件
MK23消音器,InstanceOf,附件
M4A1室内近距离作战（CQB）武器,InstanceOf,附件
奈特军械公司5.56毫米模块化武器系统,InstanceOf,附件
BCB弯刀,InstanceOf,刀具
SOG RFB81 X-42 Recondo,InstanceOf,刀具
NRS侦察匕首,InstanceOf,刀具
艾克洪索尼根马克3格斗匕首,InstanceOf,刀具
艾克洪索尼根USM7刺刀,InstanceOf,刀具
艾克洪索尼根Cyprus SF II高级格斗匕首,InstanceOf,刀具
费尔班-赛克斯格斗匕首,InstanceOf,刀具
安普吉特费尔班匕首,InstanceOf,刀具
KCB77艾克洪索尼根刺刀,InstanceOf,刀具
SOG Scuba/Demo SSD99,InstanceOf,刀具
S37海豹突击队Knife2000匕首,InstanceOf,刀具
三色沙漠迷彩服（DCU）,InstanceOf,迷彩服
非制式迷彩服,InstanceOf,迷彩服
06式林地迷彩服,InstanceOf,迷彩服
林地斑点迷彩,InstanceOf,迷彩服
“马刀”袋子,InstanceOf,迷彩服
11式迷彩服,InstanceOf,迷彩服
05式特战服,InstanceOf,迷彩服
海洋迷彩夏装,InstanceOf,迷彩服
03式荒漠迷彩,InstanceOf,迷彩服
三款非制式迷彩服,InstanceOf,迷彩服
新型阻燃特战服,InstanceOf,迷彩服
雪地迷彩服,InstanceOf,迷彩服
07式特战迷彩服,InstanceOf,迷彩服
06系列迷彩服,InstanceOf,迷彩服
04数码迷彩,InstanceOf,迷彩服
02式迷彩服,InstanceOf,迷彩服
林地迷彩服,InstanceOf,迷彩服
07式迷彩服,InstanceOf,迷彩服
03式林地迷彩服,InstanceOf,迷彩服
05系列夏迷彩服,InstanceOf,迷彩服
仿制美式三色沙漠迷彩服,InstanceOf,迷彩服
04式林地迷彩服,InstanceOf,迷彩服
07式改迷彩服,InstanceOf,迷彩服
07式海洋数码迷彩服,InstanceOf,迷彩服
蓝色DPM迷彩服,InstanceOf,迷彩服
笔刷迷彩服,InstanceOf,迷彩服
07式城市数码迷彩服,InstanceOf,迷彩服
07式航空迷彩作训服,InstanceOf,迷彩服
四色林地迷彩(武警),InstanceOf,迷彩服
97式迷彩作训服,InstanceOf,迷彩服
DPM迷彩服,InstanceOf,迷彩服
89四色林地迷彩服,InstanceOf,迷彩服
07式数码迷彩服,InstanceOf,迷彩服
07式空降迷彩服,InstanceOf,迷彩服
新型迷彩夏作训,InstanceOf,迷彩服
87式迷彩作训服,InstanceOf,迷彩服
台湾海军陆战队改版(虎斑纹),InstanceOf,迷彩服
石灰笔刷迷彩服,InstanceOf,迷彩服
几何迷彩服,InstanceOf,迷彩服
特警非制式迷彩服(武警),InstanceOf,迷彩服
垂直条纹迷彩服,InstanceOf,迷彩服
葡萄叶迷彩服,InstanceOf,迷彩服
斑点迷彩服,InstanceOf,迷彩服
森林及消防迷彩服,InstanceOf,迷彩服
橙色斑点迷彩服,InstanceOf,迷彩服
甲式野战服,InstanceOf,迷彩服
三色干旱迷彩服,InstanceOf,迷彩服
海军陆战队第一款迷彩服,InstanceOf,迷彩服
直纹蜥蜴迷彩服,InstanceOf,迷彩服
通用迷彩服,InstanceOf,迷彩服
三色迷彩服,InstanceOf,迷彩服
红色虎斑纹迷彩服,InstanceOf,迷彩服
数码林地迷彩服,InstanceOf,迷彩服
陆军林地迷彩服,InstanceOf,迷彩服
数字迷彩通用战斗服,InstanceOf,迷彩服
蓝色虎斑纹迷彩服,InstanceOf,迷彩服
林地迷彩服,InstanceOf,迷彩服
叶片迷彩服,InstanceOf,迷彩服
陆军林地迷彩(早期版) ,InstanceOf,迷彩服
混纺直条纹迷彩,InstanceOf,迷彩服
标准DPM迷彩服,InstanceOf,迷彩服
新式横条纹迷彩,InstanceOf,迷彩服
数位迷彩（测试版）,InstanceOf,迷彩服
东德雨滴式迷彩服,InstanceOf,迷彩服
东德土豆/印花迷彩服,InstanceOf,迷彩服
新式十字纹迷彩,InstanceOf,迷彩服
航特部丛林数位迷彩,InstanceOf,迷彩服
东德三色变形虫迷彩服,InstanceOf,迷彩服
台湾数位城镇迷彩服,InstanceOf,迷彩服
台湾城镇迷彩服 ,InstanceOf,迷彩服
西德变形虫模式迷彩服,InstanceOf,迷彩服
新式数位迷彩（三军通用）,InstanceOf,迷彩服
99式6色沙漠迷彩服,InstanceOf,迷彩服
西德沼泽式2型/马什迷彩服,InstanceOf,迷彩服
五色海洋迷彩服,InstanceOf,迷彩服
98式丛林迷彩服,InstanceOf,迷彩服
西德雪地针松迷彩服,InstanceOf,迷彩服
西德陆军分裂式迷彩服,InstanceOf,迷彩服
99式海洋迷彩服 ,InstanceOf,迷彩服
西德Leibermuster模式迷彩服,InstanceOf,迷彩服
西德沼泽式3型迷彩服,InstanceOf,迷彩服
西德狙击手专用夹克,InstanceOf,迷彩服
西德大格局分裂式迷彩服,InstanceOf,迷彩服
87式城市迷彩服,InstanceOf,迷彩服
西德岩石迷彩服,InstanceOf,迷彩服
新机专用夏布飞行服,InstanceOf,迷彩服
89四色林地迷彩服（后期版）,InstanceOf,迷彩服
四色横纹林地迷彩服,InstanceOf,迷彩服
VKK-15系代偿服,InstanceOf,迷彩服
三色污点伪装衣,InstanceOf,迷彩服
二炮仿美虎斑纹迷彩,InstanceOf,迷彩服
试飞团定制迷彩服 ,InstanceOf,迷彩服
89式仿日四色林地迷彩服（早期版）,InstanceOf,迷彩服
仿美M65四色林地迷彩服,InstanceOf,迷彩服
99式空降兵四色城市迷彩,InstanceOf,迷彩服
二炮定制四色林地迷彩 ,InstanceOf,迷彩服
仿美法迷彩服（测试）,InstanceOf,迷彩服
84式双面迷彩服,InstanceOf,迷彩服
早期的四色林地迷彩,InstanceOf,迷彩服
81式伪装衣（第2代）,InstanceOf,迷彩服
碎石迷彩服,InstanceOf,迷彩服
81式伪装衣（第1代）,InstanceOf,迷彩服
空降部队荒漠迷彩服,InstanceOf,迷彩服
合成纤维四色林地迷彩服,InstanceOf,迷彩服
碎花迷彩（又称小黄花迷彩）,InstanceOf,迷彩服
81式伪装衣（五色大叶）,InstanceOf,迷彩服
93年“碎石”迷彩服,InstanceOf,迷彩服
81式伪装衣（1984年产）,InstanceOf,迷彩服
81式伪装衣（1985年产）,InstanceOf,迷彩服
81式伪装衣（1988年产）,InstanceOf,迷彩服
空降部队林地迷彩服,InstanceOf,迷彩服
87式林地迷彩服,InstanceOf,迷彩服
99式林地迷彩服,InstanceOf,迷彩服
97式林地迷彩服,InstanceOf,迷彩服
轮战部队自定迷彩,InstanceOf,迷彩服
林地迷彩服,InstanceOf,迷彩服
05式林地迷彩服,InstanceOf,迷彩服
三色水波纹迷彩服,InstanceOf,迷彩服
早期仿迷彩服,InstanceOf,迷彩服
迷彩服I型(旧迷彩),InstanceOf,迷彩服
航自数码迷彩服(试装版),InstanceOf,迷彩服
87式荒漠迷彩冬作训服,InstanceOf,迷彩服
实验锯齿式迷彩服,InstanceOf,迷彩服
实验斑点迷彩服B型,InstanceOf,迷彩服
87式海洋迷彩服,InstanceOf,迷彩服
点状迷彩（II型）,InstanceOf,迷彩服
沙漠迷彩服,InstanceOf,迷彩服
航自野战迷彩服,InstanceOf,迷彩服
迷彩服III型,InstanceOf,迷彩服
陆自沙漠迷彩服,InstanceOf,迷彩服
航空自卫队新型迷彩作业服,InstanceOf,迷彩服
实验点状式迷彩服,InstanceOf,迷彩服
“碎裂块”迷彩,InstanceOf,迷彩服
三色林地迷彩服B,InstanceOf,迷彩服
丛林斑点迷彩服,InstanceOf,迷彩服
沙漠迷彩服,InstanceOf,迷彩服
迷彩跳伞服,InstanceOf,迷彩服
三色林地迷彩服A,InstanceOf,迷彩服
陆自摩托兵迷彩,InstanceOf,迷彩服
二式荒漠斑点迷彩服,InstanceOf,迷彩服
仿意大利迷彩版,InstanceOf,迷彩服
城市斑点迷彩服,InstanceOf,迷彩服
海自数码迷彩服,InstanceOf,迷彩服
热带伪装迷彩服,InstanceOf,迷彩服
豌豆型(Dot pattern ),InstanceOf,迷彩服
绿色版迷彩服,InstanceOf,迷彩服
冬季迷彩服,InstanceOf,迷彩服
”雷柏“迷彩服,InstanceOf,迷彩服
棕榈树（椰子树）C型,InstanceOf,迷彩服
三色迷彩服,InstanceOf,迷彩服
黄色版连头套迷彩服,InstanceOf,迷彩服
雾边（模糊边缘）D型,InstanceOf,迷彩服
山地迷彩服,InstanceOf,迷彩服
橡树叶AB型(也叫EF型) ,InstanceOf,迷彩服
悬铃木（Plane tree）,InstanceOf,迷彩服
狙击手城市迷彩服,InstanceOf,迷彩服
绿色叶片连体迷彩服,InstanceOf,迷彩服
伪装服（草原色调）,InstanceOf,迷彩服
阿米巴迷彩服,InstanceOf,迷彩服
伪装网（麻绳编织）,InstanceOf,迷彩服
绿色叶片迷彩服套装,InstanceOf,迷彩服
蓝色叶片连体迷彩服,InstanceOf,迷彩服
人体型(body pattern),InstanceOf,迷彩服
双面雪地迷彩服,InstanceOf,迷彩服
伪装服（可附加植物）,InstanceOf,迷彩服
制式侦察伪装服（防红外）,InstanceOf,迷彩服
制式伪装网（防红外）,InstanceOf,迷彩服
棕色叶片迷彩服,InstanceOf,迷彩服
通用迷彩样式（Universal Camouflage Pattern）,InstanceOf,迷彩服
新型雪地伪装服,InstanceOf,迷彩服
上半身半覆盖式伪装服,InstanceOf,迷彩服
狙击手自制伪装衣,InstanceOf,迷彩服
波浪网型沙漠伪装服,InstanceOf,迷彩服
NWU（Navy Working Uniform，海军工作服）,InstanceOf,迷彩服
持久自由行动迷彩样式（OCP）,InstanceOf,迷彩服
狙击手伪装服,InstanceOf,迷彩服
沙漠伪装服,InstanceOf,迷彩服
全身全覆盖式伪装服,InstanceOf,迷彩服
伪装服（以草为主）,InstanceOf,迷彩服
伪装服（麻绳和棉线编织）,InstanceOf,迷彩服
六色沙漠迷彩服（DBDU）,InstanceOf,迷彩服
 ABU（空军作战服）,InstanceOf,迷彩服
上半身半覆盖式伪装衣,InstanceOf,迷彩服
海军陆战队作战服MCCUU (MARPAT),InstanceOf,迷彩服
披风衣（以草伪装）,InstanceOf,迷彩服
伪装衣,InstanceOf,迷彩服
上半身半覆盖式伪装服（林地/森林色调）,InstanceOf,迷彩服
全身全覆盖式仿生伪装服（雪地）,InstanceOf,迷彩服
全身全覆盖式伪装服,InstanceOf,迷彩服
波浪网型伪装服,InstanceOf,迷彩服
制式半活动叶片仿生伪装服,InstanceOf,迷彩服
蓑衣（椰树叶）,InstanceOf,迷彩服
制式仿生连体伪装服,InstanceOf,迷彩服
丛林四色迷彩(BDU),InstanceOf,迷彩服
伪装网（巾）,InstanceOf,迷彩服
后半身全覆盖式伪装服（枯草色调）,InstanceOf,迷彩服
全身全覆盖式伪装服（非制式）,InstanceOf,迷彩服
迷彩网巾,InstanceOf,迷彩服
上半身半覆盖式伪装服,InstanceOf,迷彩服
全身全覆盖式伪装服,InstanceOf,迷彩服
全身覆盖式伪装服（林地色调）,InstanceOf,迷彩服
伪装服（枯草沙漠/雪地/林地）,InstanceOf,迷彩服
伪装服（尼龙或塑料）,InstanceOf,迷彩服
制式仿生连体伪装服(林地/雪地),InstanceOf,迷彩服
麻袋布伪装服,InstanceOf,迷彩服
波浪网型伪装服,InstanceOf,迷彩服
纵纹蜥蜴迷彩服,InstanceOf,迷彩服
09年数码迷彩服,InstanceOf,迷彩服
伪装服（麻绳和棉线）,InstanceOf,迷彩服
伪装服（麻绳、棉线及天然草）,InstanceOf,迷彩服
海军灰色数码迷彩服,InstanceOf,迷彩服
仿生伪装服,InstanceOf,迷彩服
波浪网型伪装服,InstanceOf,迷彩服
伪装网巾,InstanceOf,迷彩服
通用4号迷彩服,InstanceOf,迷彩服
迷彩伪装网,InstanceOf,迷彩服
实验污点迷彩服,InstanceOf,迷彩服
虎纹斑迷彩服,InstanceOf,迷彩服
灰色数码迷彩服,InstanceOf,迷彩服
M1942 云块迷彩服,InstanceOf,迷彩服
E式迷彩服,InstanceOf,迷彩服
蜥蜴迷彩服,InstanceOf,迷彩服
M1948 ERDL迷彩服,InstanceOf,迷彩服
猎鸭人式迷彩服,InstanceOf,迷彩服
M1942葡萄叶迷彩服,InstanceOf,迷彩服
M65 ERDL迷彩服,InstanceOf,迷彩服
12年数码迷彩服,InstanceOf,迷彩服
M1942 HBT双面迷彩服,InstanceOf,迷彩服
“鼬鼠”2空降装甲车,InstanceOf,步兵战车
“黄鼠狼”1A3步兵战车,InstanceOf,步兵战车
AMX VCI步兵战车,InstanceOf,步兵战车
MLVM山地战车,InstanceOf,步兵战车
ZBD03空降战车,InstanceOf,步兵战车
86式履带式步兵战车,InstanceOf,步兵战车
ZBD-05两栖突击车,InstanceOf,步兵战车
BVP M80A步兵战车,InstanceOf,步兵战车
ZBD-09式8X8轮式步兵战车,InstanceOf,步兵战车
“达多”步兵战车,InstanceOf,步兵战车
ZBD-04式步兵战车,InstanceOf,步兵战车
AMX-10P步兵战车,InstanceOf,步兵战车
M-80机械化步兵战车,InstanceOf,步兵战车
BMP-2步兵战车,InstanceOf,步兵战车
BMP-1步兵战车,InstanceOf,步兵战车
“鼬鼠”1空降装甲车,InstanceOf,步兵战车
MLI-84步兵战车,InstanceOf,步兵战车
BMD-3空降战车,InstanceOf,步兵战车
大宇KIFV步兵战车,InstanceOf,步兵战车
89式机械化步兵战车 ,InstanceOf,步兵战车
BMP-23步兵战车,InstanceOf,步兵战车
通用装甲车,InstanceOf,步兵战车
BMD-1空降战车,InstanceOf,步兵战车
BMP-3步兵战车,InstanceOf,步兵战车
菲亚特/奥托·梅莱拉6616型装甲车,InstanceOf,步兵战车
“半人马座”坦克歼击车,InstanceOf,步兵战车
奥拓-梅莱拉步兵装甲战车(VCC-1),InstanceOf,步兵战车
M2A3“布雷德利”步兵战车,InstanceOf,步兵战车
潘哈德AML轻型装甲车,InstanceOf,步兵战车
VN2轮式装甲车,InstanceOf,步兵战车
ASCOD机械化步兵战车,InstanceOf,步兵战车
TIFV步兵战车,InstanceOf,步兵战车
“武士”机械化战车 ,InstanceOf,步兵战车
EFV远征战车,InstanceOf,步兵战车
CV90装甲战车,InstanceOf,步兵战车
AIFV装甲步兵战车,InstanceOf,步兵战车
VBCI步兵战车,InstanceOf,步兵战车
ERC 90 F4“标枪”装甲车,InstanceOf,步兵战车
Aquatrack履带式两栖车,InstanceOf,步兵战车
ASV150装甲安全车/防暴车,InstanceOf,步兵战车
BMR-600轮式步兵战车,InstanceOf,步兵战车
“獾”式步兵战车 ,InstanceOf,步兵战车
97式步兵战车,InstanceOf,步兵战车
LAV-150AFV,InstanceOf,步兵战车
M1114装甲车,InstanceOf,步兵战车
LAV-25轻型装甲车,InstanceOf,步兵战车
LAV-300装甲战车,InstanceOf,步兵战车
NFV-1步兵战车,InstanceOf,步兵战车
九一式装甲汽车,InstanceOf,步兵战车
VN3轮式装甲车,InstanceOf,步兵战车
WJ08式警用装甲防暴车,InstanceOf,步兵战车
92式（WZ551）轮式装甲车,InstanceOf,步兵战车
“阿奇扎里特”装甲运兵,InstanceOf,步兵战车
ZSL90式/WZ551轮式装甲车原型车,InstanceOf,步兵战车
“美洲豹”战斗工兵车,InstanceOf,步兵战车
九五式公路铁路两用装甲车 ,InstanceOf,步兵战车
ZFB-05系列轻型轮式装甲车,InstanceOf,步兵战车
LAV-AD防空装甲车,InstanceOf,步兵战车
ZBD-2000轻型履带式伞兵步战车,InstanceOf,步兵战车
NVH-1步兵战车,InstanceOf,步兵战车
